,Unnamed: 0,Unnamed: 0.1,date,text
143,174,9524,2018-11-25 23:34:39,I WAS JUST WANDERING THE SKIES WHEN THIS SHINY DRAGONITE APPEARED AAAAAAAAAAAAA 
145,176,9526,2018-11-25 23:34:31,The Hunt For Shiny Sandshrew: Part 3. IT APPEARED!!! ...But I didn't spot it in time... 
150,182,9532,2018-11-25 23:33:38,Closeup of fire! Available at here as a giveaway prize!
152,186,9536,2018-11-25 23:33:25,My partner in crime Morgan and I are rocking this nautical look  
153,189,9539,2018-11-25 23:33:04,"Caught my first Dratini, then turned it into a combo of 17 in a row before one finally got away "
156,192,9542,2018-11-25 23:32:33," 18 - 24, 201823updateMELTAN BEFORE IT GETS HARDERHAPPENS WHEN YOU TRANSFER SHINY + LEGENDARY FROM GO TO LET'S GO?"
157,193,9543,2018-11-25 23:32:28,40 hours later and I finally beat the Elite Four! Full Shiny team! 
159,195,9545,2018-11-25 23:32:09,Sheodude 
160,196,9546,2018-11-25 23:32:09,If he gives me a Silver Leaf next I'll freak the fuck out 
161,200,9550,2018-11-25 23:31:26,"has the most immersive, fully realized version of Kanto ever. Here's what makes it so worth experiencing: "
162,201,9551,2018-11-25 23:31:23,PARDON ? 
163,205,9555,2018-11-25 23:30:53,"Aaaaand second shiny, holy shit "
164,206,9556,2018-11-25 23:30:44,More old art c: 
166,208,9558,2018-11-25 23:30:35,Shiny hypee 
167,209,9559,2018-11-25 23:30:33,"Plus, Kanto is still the bomb! "
170,214,9564,2018-11-25 23:30:12,Re-enacting Titanic with my Eevee 
171,215,9565,2018-11-25 23:29:52,Click Clack 
173,218,9568,2018-11-25 23:29:35,"Well the shiny charm is really working its magic, I was only in the cave for like 30 seconds "
174,219,9569,2018-11-25 23:29:35,OH yes ! 
176,222,9572,2018-11-25 23:29:16,after 20 years finally completed the pokedex again :) 
177,223,9573,2018-11-25 23:29:16,"Unbelievable luck! 134 encounters, 34 minutes in. THANK YOU all for ur support SUBSCRIBE FOR  Pokmon lets go live streams 9am pacific time Until we complete shiny living dex "
178,224,9574,2018-11-25 23:29:15,More Chanseys Please 
179,225,9575,2018-11-25 23:29:12,"Mash up of 2 favourites, One Piece and Pokemon!   Sincerely hope that Carrot will join Mugiwara pirates! Taking out Snorlax in Pokemon Lets Go is hilarious! Made in "
180,226,9576,2018-11-25 23:28:55,Blue ! 
181,227,9577,2018-11-25 23:28:42,kindly found this sweet one while I was at work :) Thank you my dear 
182,228,9578,2018-11-25 23:28:22,Kinda feel bad running around with my Cubone in here 
183,229,9579,2018-11-25 23:28:15,That's all I ever wanted 
184,231,9581,2018-11-25 23:27:50,"I spent all this time chain catching pikachu to get a shiny, and THIS is what popped up smh "
185,232,9582,2018-11-25 23:27:44,"Sadly, no word on Death Stranding. "
186,233,9583,2018-11-25 23:27:39,"Well, well, well. This is the first shiny Pokemon I've randomly come across in a long time. It's big too. :3 "
187,234,9584,2018-11-25 23:27:29,"Look at Pikachu go, so adorable "
188,235,9585,2018-11-25 23:27:24,I picked up the Pokeball Plus Covers and not only do they protect the peripheral they feel and look great! They should have come with instructions but I eventually figure out the trick to putting them on. 
189,236,9586,2018-11-25 23:27:18,528 resets later omg I'm so happy! 
190,237,9587,2018-11-25 23:27:10,"THAT STREAM was amazing! Finished the main story of and hit 5.6k followers, 2.5 million sparks, and got raided by the lovely We sent the love to who I miss and love dearly. Thanks for the stream tonight, was an amazing return!'"
191,240,9590,2018-11-25 23:26:57,"Tonight, I'll be starting Let's Go! for the Let's talk everything pokemon in the chat as well.Tonight Live 7pm EST"
192,244,9594,2018-11-25 23:26:41,"First Zubat, then Chansey but finally he showed up!! The hunt for shiny Gastly is over. "
193,245,9595,2018-11-25 23:26:36,Wrong room who dis? 
194,246,9596,2018-11-25 23:26:35,"I'm doing great with that of throwing pokeballs in (I'm being ironic) """
196,249,9599,2018-11-25 23:26:05,Been playing nonstop all ThnkxGivn weekend. 
197,250,9600,2018-11-25 23:25:49,Big Cold Friend 
198,251,9601,2018-11-25 23:25:42,Oh wow! 
200,253,9603,2018-11-25 23:25:29,this cracked me up lmao 
201,254,9604,2018-11-25 23:25:20,"Had to get a shiny charm , but yay! My first shiny!! "
204,257,9607,2018-11-25 23:24:56,"I only recently got back on the Nintendo team after being absent since the Gamecube. I recently got a new and only have so far, but do have a list of games I want to get soon enough. "
205,258,9608,2018-11-25 23:24:46,Got this shiny Caterpie the other day in Was extremely lucky only required a 22 chain combo. Working on getting more shiny pokemon. 
206,259,9609,2018-11-25 23:24:44,"It took some practice and lots of wasted pokeballs, but I really got this catching/throwing mechanic down. I'm like the Dan Marino of pokeball throwing now. "
209,265,9615,2018-11-25 23:24:17,She's beautiful 
210,266,9616,2018-11-25 23:24:13,7/8! ^^ save&amp;\\(*^*)/gn! 
211,267,9617,2018-11-25 23:24:11,I CAUGHT A REAL LIFE POKMON GUYS 
213,272,9622,2018-11-25 23:23:54,FINALLY 
216,278,9628,2018-11-25 23:23:20,I thought it was the ghosts I was supposed to be afraid of in Lavender town! What's wrong with her eyes!!!??? 
217,279,9629,2018-11-25 23:23:17,How cute is my Vileplume? 
219,281,9631,2018-11-25 23:23:10,He said I wouldn't 
222,284,9634,2018-11-25 23:22:42,What a dweeb. 
223,285,9635,2018-11-25 23:22:34,"from my first battle, the journey, the gym battles, all the way to the end. This game is my favourite yet. "
224,286,9636,2018-11-25 23:22:29,High Five! 
225,287,9637,2018-11-25 23:22:12,Also found this binch while taking a quick break earlier but didn't wanna break streak 
226,288,9638,2018-11-25 23:21:51,Well dont you look fancy! 
227,289,9639,2018-11-25 23:21:47,Got my very own pink noodle 
228,291,9641,2018-11-25 23:21:35,The small details in this game. I bloody love it 
229,292,9642,2018-11-25 23:21:29,"Ok I am now attached... I actually gave her a name! Everyone, Meet Everbrown! "
231,294,9644,2018-11-25 23:21:13,Looking for someone to help me compete my pokedex in need to evolve kadabra and need a ekans.'
233,296,9646,2018-11-25 23:20:50,Surfing 
234,297,9647,2018-11-25 23:20:41,new ride! (^_-)/
235,298,9648,2018-11-25 23:20:39,YES! This needs to be kept in every pokemon game 
236,300,9650,2018-11-25 23:20:32,"I don\'t have ""Let\'s Go: Eevee"" so I\'ll settle for Lets Go: Rockrua till Christmas. ;w;Characters, Art: "
241,307,9657,2018-11-25 23:19:47,It's all led up to this... 
242,308,9658,2018-11-25 23:19:44,Just taken me about 40-50 balls just to catch a meltan in '
243,309,9659,2018-11-25 23:19:43,Taking You on a Magikarpet to a Whole new Kanto!! Steam starting in 10 minutes stop by and say Hi!!
244,310,9660,2018-11-25 23:19:30,WE DID ITTTTTTTT 
245,313,9663,2018-11-25 23:18:57,Real life problems. 
247,315,9665,2018-11-25 23:18:43,My second shiny. Got it while trying to get a bulbasaur. 
248,317,9667,2018-11-25 23:18:30,damn its laggy as fuck 
250,319,9669,2018-11-25 23:18:16,"Alright, we are LIVE with more Let's Go Eevee! We are entering Lavender Town only a tiny bit overpowered. Let's see how far we can go, and what other pokemon we can add to our roster! "
253,322,9672,2018-11-25 23:17:35,STYLIN 
254,324,9674,2018-11-25 23:17:11,Baby bith 
255,325,9675,2018-11-25 23:17:05,Is this dialog normal? 
256,326,9676,2018-11-25 23:16:48,My brother helped me get a Meltan! 
257,328,9678,2018-11-25 23:16:35,just put me on suicide watch 
258,329,9679,2018-11-25 23:16:32,There she is! would have hunted meowth but its a version exclusive :'( 
259,331,9681,2018-11-25 23:16:01,I just had my first shiny run away...why can that even happen? 
260,333,9683,2018-11-25 23:15:16,A quick update about upcoming and content! Please give the video a watch and give me some feedback in the replies if you have a minute! Enjoy the rest of your weekend  
261,334,9684,2018-11-25 23:15:08,"415+ Abra later, the best Abra was caught."
262,335,9685,2018-11-25 23:15:06,I chose Who will you choose for your adventure on 
263,336,9686,2018-11-25 23:14:40,Did I forget to mention I caught my first Shiny ever on stream days ago? :) 
264,337,9687,2018-11-25 23:14:21,Im done... i honestly dont know what too say... i would give it a 4/10 personally 
265,338,9688,2018-11-25 23:14:04,New shiny boi. 
266,339,9689,2018-11-25 23:13:40,draw me like one of your french trainers 
267,340,9690,2018-11-25 23:13:18,Full odd shiny Rhydon ! Was looking for items and watching a stream when this beast popped up...  
268,342,9692,2018-11-25 23:13:15,"I'm so sorry for the last post, here is Sparky to make it up. "
269,344,9694,2018-11-25 23:13:03,Oh snap... 
271,346,9696,2018-11-25 23:12:57,Who has Pokemon: Let's Go and wants to trade me a Kadabra? I have one but need to evolve to Alakazam and would appreciate the help!! 
272,347,9697,2018-11-25 23:12:52,"Completely full odds, and out of my reach... ... one day Spearow!! "
273,348,9698,2018-11-25 23:12:39,I FINALLY caught a shiny Vulpix and look how GOOD he looks 
275,351,9701,2018-11-25 23:12:22,Early stream with And hopefully to see what happen next in Lavender Town! 
277,353,9703,2018-11-25 23:12:19,almost perfect lol 
280,359,9709,2018-11-25 23:11:53,Current progress. Not sure who my last teammateshould be... 
281,360,9710,2018-11-25 23:11:51,second 
282,361,9711,2018-11-25 23:11:49,LIVE!~Just got home from hanging out with my brother and ready to hang out with my lovely friends as we play cant get enough of this game and thats why when leveling today...I might have gone to far 
283,362,9712,2018-11-25 23:11:46,A naughty nut in November. 
284,364,9714,2018-11-25 23:11:37,Random Sh 
285,365,9715,2018-11-25 23:11:36,SS Anne adventures 
286,368,9718,2018-11-25 23:11:06,U CAN PLAY WITH HIS WIDDLE PAWS AAWWW HOW PRECIOUS 
287,369,9719,2018-11-25 23:10:54,I've been hooked on Pokmon Let's Go Eevee. Some screenshots of some Pokemon that can walk along with you 
288,370,9720,2018-11-25 23:10:40,LIVE: Who wants to see me fail a   
289,371,9721,2018-11-25 23:10:36,my first shiny for my shiny badge quest!! 
291,373,9723,2018-11-25 23:10:27,Its... BEAUTIFUL!!!!!!!!!!!!!!!!!!!!!! 
294,376,9726,2018-11-25 23:10:22,Being able to ride shiny Rapidash on might be a strong enough pull for me to buy it just for that LOL. 
296,379,9729,2018-11-25 23:10:06,SECOND SHINY 
297,381,9731,2018-11-25 23:09:45,Wasn't even chaining 
299,383,9733,2018-11-25 23:09:17,"Is it normal for Oak to say after saying how many of a species youve sent to say "" [Pokemon] is quite an interesting Pokemon.""? Ive captured over 500 diglett, sent 8, and this dialog came up. "
301,385,9735,2018-11-25 23:09:14,My friend was driving and I found this beaut 
302,386,9736,2018-11-25 23:09:07,This was our second Shiny Pokemon of the day. A shiny Rattata!!! I'm up to 3 now. Did this just doing catch combo's no shiny charm. 
304,388,9738,2018-11-25 23:08:57,Red's team = Best team                                      
305,389,9739,2018-11-25 23:08:56,my boy 
306,390,9740,2018-11-25 23:08:43,Results: Catch Combo of 349 before locating the true target
307,392,9742,2018-11-25 23:08:36,I am in love with this game  
308,393,9743,2018-11-25 23:08:31,it's almost time 
310,396,9746,2018-11-25 23:07:47,let's go ! 
311,399,9749,2018-11-25 23:07:14,This was our first Shiny Pokemon of the day! Shiny Psyduck!! 
312,400,9750,2018-11-25 23:07:13,"I finally decided to evolve my old buddy i've had since 2 hours into my journey, he isn't so cute anymore but he's still epic "
313,401,9751,2018-11-25 23:07:05,Level 34 Shiny VS Level 80 Master Trainer 
315,403,9753,2018-11-25 23:06:49,if anyone needs vulpix....hmu 
316,404,9754,2018-11-25 23:06:29,"Face it, Pikachu is the next stage of human evolutin. "
317,405,9755,2018-11-25 23:06:23,Eevee is the best 
321,409,9759,2018-11-25 23:05:50,this has to be a pre-determined thing right 
322,410,9760,2018-11-25 23:05:37,All those flavours and you choose to be salty 
323,411,9761,2018-11-25 23:05:36,42 hours and I got it 
326,415,9765,2018-11-25 23:05:14,I just had a epiphany on a ride home.The male trainer should be named Yellow.The female trainer should be named Cyan.The rival should be named Magenta.'
327,416,9766,2018-11-25 23:05:09,I honestly just want a Pikachu 
330,421,9771,2018-11-25 23:04:29,What have I just done ? ._.
331,422,9772,2018-11-25 23:04:14,My Eevee looks fancy now 
332,423,9773,2018-11-25 23:03:59, pikachu with the fro is ready to Boogie  
334,425,9775,2018-11-25 23:03:41,Switch Sunday -- Headed into Lavender Town! Come say hi and let me know about your favourite pokemon!
335,426,9776,2018-11-25 23:03:31,first shiny in 
336,427,9777,2018-11-25 23:03:22,Add on my friend Antrle from Italy!  
338,429,9779,2018-11-25 23:03:09,LIVE Last week until the Giveaway. Art Contest is LIVE! Come hang out with us in the Sugar Stream and Collect SgrBits the Giveaways!
339,430,9780,2018-11-25 23:03:08,Mission: Best AbraMISSION ACCOMPLISHED
340,431,9781,2018-11-25 23:03:07,Nearly there 
341,435,9785,2018-11-25 23:02:44,The hunt for another Shiny has begun!I'm in love with this game and I wanna do all the things.is back on!
342,436,9786,2018-11-25 23:02:40,"Just gimme a shiny, please. Geez. "
343,437,9787,2018-11-25 23:02:17,"Just started my game, and it's bringing back so much nostalgia """
344,438,9788,2018-11-25 23:02:12,Birb! I love the facial expressions. 
345,439,9789,2018-11-25 23:02:04,1st shiny!!! 
346,441,9791,2018-11-25 23:01:43,Pleasant surprise while stocking up on pokeballs tonight. Never knew I wanted a shiny but Im happy as a peach to have her . Definitely moving her into 
347,442,9792,2018-11-25 23:01:34,Beautiful dirty rich 
348,443,9793,2018-11-25 23:01:28,Just realised how to make recordings &gt;u&lt;!! 
349,444,9794,2018-11-25 23:01:02,I want ! 
351,447,9797,2018-11-25 23:00:50,My Pikachu is a fucking dork... 
352,448,9798,2018-11-25 23:00:40,We're here to fight the man  
353,449,9799,2018-11-25 23:00:38,Mood everytime I pull up in a town.
354,450,9800,2018-11-25 23:00:36,Alright twitter. I just caved on pokemon Eevee. You have till 6:07. 7 minutes. to name my eevee! 
355,451,9801,2018-11-25 23:00:36,"FINALLY!!!!! spawned right on top of me too, chill out little guy "
356,452,9802,2018-11-25 23:00:28,Let's Go! It's time to start our quest in over on Twitch! 
357,453,9803,2018-11-25 23:00:19,Monday yet again. 
358,455,9805,2018-11-25 23:00:14,Going live right now with some Pokemon Let's Go! Pikachu! Come say hi and let's catch up!
359,456,9806,2018-11-25 22:59:54,"""Trainer Red Vs. Trainer Blue""(By morkittenart)tumblr "
360,457,9807,2018-11-25 22:59:51,Discovered our OBS problem! Now switching over to for a couple hours! 
361,460,9810,2018-11-25 22:59:32,We did it boys. 
362,462,9812,2018-11-25 22:59:15,I LOVE YUO 
364,464,9814,2018-11-25 22:58:57,time for more of your daily dose of let's play some with me and the gang. let's talk about our thanksgivings and stuff 
365,465,9815,2018-11-25 22:58:46,My shiny hunt so far in a nutshell...
366,466,9816,2018-11-25 22:58:40,HELL YEAH!!!
367,468,9818,2018-11-25 22:58:31,All my childhood dreams are alive 
368,469,9819,2018-11-25 22:58:30,"working on the pokedex, now this is what i like to see! "
370,472,9822,2018-11-25 22:58:12,"dang, this guy thinks he's squad leader, just flies in front like a boss. "
371,473,9823,2018-11-25 22:57:55,She shine 
374,478,9828,2018-11-25 22:56:59,40 Fuckin hours with a 31combo! And it has the worst possible nature! 
375,481,9831,2018-11-25 22:56:28,Cops n Robbers 
376,482,9832,2018-11-25 22:56:26,What a cutie though. 
377,484,9834,2018-11-25 22:56:14,Now I have Lady Luck on my side.
378,487,9837,2018-11-25 22:55:48,OMGGG  MY VERY FIRST SHINY IN 
379,490,9840,2018-11-25 22:55:21,im chaining for a perfect iv or shiny.... 
380,492,9842,2018-11-25 22:55:12,Now that's character development! 
382,495,9845,2018-11-25 22:54:22,Clefable sTOP 
383,496,9846,2018-11-25 22:54:22,brings a lot of changes to the long running RPG Series so we've compiled six expert tips for returning trainers. Full video here: 
384,497,9847,2018-11-25 22:54:13,She's not amused 
386,502,9852,2018-11-25 22:53:39,He likes the gymSame tho
387,504,9854,2018-11-25 22:53:13,"Bitch, LOOK AT ME! "
388,505,9855,2018-11-25 22:53:06,Would anyone trade me a shiny ponyta for my shiny chansey?  
389,507,9857,2018-11-25 22:52:46,This is my fav shiny by far  
392,510,9860,2018-11-25 22:52:20,Shiny Dratini finally! Got some great stats and nature on it too. 
393,511,9861,2018-11-25 22:52:14,my love &lt;3 
395,513,9863,2018-11-25 22:52:06,Spyro and are my current obsessions'
396,514,9864,2018-11-25 22:52:01,IT ME!!!!!! 
397,515,9865,2018-11-25 22:51:57,EEVEE RIDES IN KANGASKHAN'S POUCH!Are there any other interactions like this? 
398,517,9867,2018-11-25 22:51:42,I need someone to trade me so I can evolve my haunter please help!!!! 
399,519,9869,2018-11-25 22:51:34,"Ive named my Eevee, Sigourney Weaver. Shes a bad bitch. No one can mess with her. We take care of business. "
401,521,9871,2018-11-25 22:51:22,"With Giovanni out of the way, I rule Team Rocket now!"
402,522,9872,2018-11-25 22:51:20,I love absolutely everything about shellder 
403,523,9873,2018-11-25 22:51:16,Finally! 
405,527,9877,2018-11-25 22:51:04,Shiny Schlurp :) 
406,528,9878,2018-11-25 22:50:55,LEETS GOOOO BAABYYYY 
408,532,9882,2018-11-25 22:50:20,Congrats to Jnelly for getting EXTRA Master Balls in Tutorial Here: 
409,533,9883,2018-11-25 22:50:09,"20 years later, homeboy at the celadon city gym got the whole memo  "
410,534,9884,2018-11-25 22:50:05,"is crack, what has my life become? "
411,537,9887,2018-11-25 22:50:00,"HE IS TOO CUTE, I cant stand it. "
412,538,9888,2018-11-25 22:49:58,got the last one now to find a way to kill mewtwo silly recover 
414,541,9891,2018-11-25 22:49:40,Time to fly!
415,542,9892,2018-11-25 22:49:39,Starting the day off with a shiny 
417,545,9895,2018-11-25 22:49:22,Absolute unit 
418,546,9896,2018-11-25 22:49:21,The dreaded Victory Road 
419,547,9897,2018-11-25 22:49:16,Am I the only one who think that the catch system of  would be very good in the safari zone?'
420,548,9898,2018-11-25 22:49:08,This lil nigga is so damn fucking cute iight Nintendo take my money 
421,551,9901,2018-11-25 22:48:47,He's here!!!! 
422,553,9903,2018-11-25 22:48:36,"Got my Earth Badge, next stop is the Pokmon League! "
424,556,9906,2018-11-25 22:48:34,"Also, I'm way too excited that these two are properly in the game lol "
425,557,9907,2018-11-25 22:48:27,He's so cute! 
426,558,9908,2018-11-25 22:48:23,"So, my Charizard got poisoned while underground (he was using dig).  Alright Game Freak, what are you doing. "
427,559,9909,2018-11-25 22:48:15,Random shiny Pidgey!?!?!! 
428,560,9910,2018-11-25 22:48:14,I like the ones that look different. Should I hunt for.. 
429,563,9913,2018-11-25 22:48:01,about to try and finish Pokemon let's go pikachu come hang 
430,564,9914,2018-11-25 22:47:52,Eevee is going to get schooled by his parents. 
431,565,9915,2018-11-25 22:47:34,"CONGRATULATIONS to for winning Round 1 of the shiny competition. Also, congratulations to Mystic7 for finishing second for catching shiny Rapidgawd(Rapidash)'"
432,567,9917,2018-11-25 22:47:21,"Green Bee is looking dangerous, called it Atomico "
433,568,9918,2018-11-25 22:47:18,Uh...thanks? 
435,570,9920,2018-11-25 22:46:58,This is the final results                                        
436,571,9921,2018-11-25 22:46:54,Dowsing with eevee! 
437,572,9922,2018-11-25 22:46:50, I'm  LIVE on ! 
438,574,9924,2018-11-25 22:46:45,My 12 yr old heart is so pleased to have my Spearow along with me 
439,576,9926,2018-11-25 22:46:40,hello. i love you 
440,577,9927,2018-11-25 22:46:37,FULL ODDS SHINY LEZ GO 
442,579,9929,2018-11-25 22:46:07,My shiny collection so far 
443,581,9931,2018-11-25 22:45:50,But you don't have a house anymore though 
444,583,9933,2018-11-25 22:45:46,you're all grown up 
445,585,9935,2018-11-25 22:45:39,This is halfway threw training                              
446,586,9936,2018-11-25 22:45:14,I have been watching karps for hours 
448,588,9938,2018-11-25 22:45:02,"Guess who's a dirty rotten cheater and figured out that you can consistently get the synchronization bonus in with the co-op character by placing both joy cons into the joy con grip &gt;:3 It really helps with both collecting pokemon AND level grinding."""
450,591,9941,2018-11-25 22:44:37,Champion. 
451,593,9943,2018-11-25 22:44:17,I beat the Elite four and now Im wandering around Cerulean cave. 
452,595,9945,2018-11-25 22:43:53,"Pikachu : ""I\'m here to do my job...!"""
453,596,9946,2018-11-25 22:43:45,Im feeling this Heisenberg look 
455,598,9948,2018-11-25 22:43:32,Going live shortly with Part 2 of live stream! Three Gym leaders down and I plan on doing another 3/4 tonight as well as adventuring some more and leveling up the team! Grab some snacks and join on in!
456,599,9949,2018-11-25 22:43:29,Really close to that shiny charm!!! 
458,602,9952,2018-11-25 22:43:08,get the strap 
